@relation database_class_mode_unknown

@attribute startHour numeric
@attribute startWeekday numeric
@attribute duration numeric
@attribute cCount numeric
@attribute cMinPrice numeric
@attribute cMaxPrice numeric
@attribute cSumPrice numeric
@attribute bCount numeric
@attribute bMinPrice numeric
@attribute bMaxPrice numeric
@attribute bSumPrice numeric
@attribute bStep numeric
@attribute onlineStatus {y,desconhecido,n}
@attribute availability {'completely orderable',desconhecido,'mainly orderable','completely not orderable',mixed,'completely not determinable','mainly not orderable'}
@attribute customerNo string
@attribute maxVal numeric
@attribute accountLifetime numeric
@attribute payments numeric
@attribute age numeric
@attribute lastOrder numeric
@attribute rCount numeric
@attribute bMinPriceVariance numeric
@attribute bMaxPriceVariance numeric
@attribute bMeanVariance numeric
@attribute cMeanVariance numeric
@attribute order {y,n}

@data
18,7,909.428,12,4.99,79.95,409.73,3,79.95,79.95,79.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
18,7,13.798,3,49.99,49.99,149.97,1,49.99,49.99,49.99,5,desconhecido,desconhecido,25125,2500,192,0,43,66,0,0,0,0,0,n
18,7,847.663,11,9.99,34.99,314.89,1,29.99,29.99,29.99,5,y,'completely orderable',25126,1700,122,11,58,83,0,0,0,0,0,y
18,7,2742.506,36,10.99,49.99,414.8,2,10.99,14.99,25.98,5,y,'completely orderable',25127,600,18,2,28,391,1,0,0,0,0,n
18,7,758.186,22,1,29.99,258.93,2,5,29.99,34.99,5,desconhecido,desconhecido,25128,2300,207,16,31,61,1,156.125025,156.125025,156.125025,156.125025,n
18,7,3067.637,53,4.99,59.95,833.46,9,7.99,29.99,131.92,5,y,'completely orderable',25129,1000,57,12,29,139,1,0,0,0,0,y
18,7,152.095,7,3.99,29.99,99.93,7,3.99,29.99,99.93,5,y,'completely orderable',25130,1100,160,4,39,82,1,61.555556,61.555556,61.555556,61.555556,y
18,7,3472.616,12,3.99,449.99,1037.88,5,3.99,449.99,503.95,5,y,'completely orderable',25131,2000,209,17,51,12,1,14640.2176,14640.2176,14640.2176,14640.2176,y
18,7,6410.612,60,9.99,170,3242.7,5,9.99,39.99,107.95,1,y,'completely orderable',25132,800,51,15,27,31,1,16,16,16,16,n
18,7,1968.652,28,59,75.95,311.95,1,59,59,59,5,y,'completely orderable',25133,3700,223,20,55,5,0,0,0,0,0,y
18,7,365.721,3,9.99,24.99,59.97,1,24.99,24.99,24.99,4,y,'completely orderable',25134,8500,168,113,39,8,0,0,0,0,0,n
18,7,828.032,20,12.99,99.95,469.7,16,12.99,99.95,410.74,3,y,'completely orderable',25135,2700,219,12,45,84,1,9.246136,9.246136,9.246136,9.246136,n
18,7,2050.837,78,9.99,89.95,3287.94,7,14.99,49.95,258.85,5,y,'completely orderable',25136,300,7,0,29,19,1,105.813131,105.813131,105.813131,105.813131,y
18,7,135.617,3,49.99,49.99,149.97,1,49.99,49.99,49.99,5,y,'completely orderable',25137,2900,250,21,46,10,0,0,0,0,0,y
18,7,2421.574,165,9.99,199,10093.09,8,49.95,79.95,499.6,5,y,'completely orderable',25138,4000,203,22,50,7,1,13.888889,13.888889,13.888889,13.888889,y
18,7,122.945,7,19.99,49.99,244.93,1,34.99,34.99,34.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,3954.081,95,1,9.99,360.27,6,2.99,8.39,27.36,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,2.409917,2.409917,2.409917,2.409917,y
18,7,798.702,38,14.99,59.95,1013.39,13,14.99,59.95,347.79,5,y,'completely orderable',25139,2100,157,5,35,69,1,212.530547,212.530547,212.530547,212.530547,y
18,7,691.828,8,24.99,199.99,981.93,1,89.99,89.99,89.99,5,desconhecido,desconhecido,25140,300,198,4,46,28,0,0,0,0,0,n
18,7,4643.575,200,2.99,29.99,1812.06,10,3.99,29.99,134.91,5,y,'completely orderable',25141,4000,185,12,41,40,1,11.609977,11.609977,11.609977,11.609977,y
18,7,3557.598,33,14.9,39.95,769.79,1,39.95,39.95,39.95,1,y,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,636.816,49,8.99,39.99,1074.51,30,8.99,39.99,678.7,5,y,'completely orderable',25142,1300,207,1,46,311,1,0.024375,0.024375,0.024375,0.024375,y
18,7,795.45,15,7,39.99,203.95,1,15,15,15,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,591.008,10,19.99,29.99,229.9,2,19.99,29.99,49.98,3,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
18,7,602.443,20,9.99,19.99,297.81,5,9.99,19.99,75.95,5,y,'completely orderable',25143,4000,298,3,51,57,1,9.876543,9.876543,9.876543,9.876543,y
18,7,18236.918,20,4.95,119.99,446.83,7,5.99,16.99,85.93,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,18,18,18,18,n
18,7,475.711,4,229.99,699.99,1859.96,2,229.99,699.99,929.98,5,y,'completely orderable',25144,300,3,1,50,103,1,24160.9375,24160.9375,24160.9375,24160.9375,y
18,7,131.18,5,12.99,17.95,69.91,2,12.99,12.99,25.98,5,y,'completely orderable',25145,800,48,0,45,263,1,0,0,0,0,y
18,7,12316.313,66,0.99,169.99,3801.26,7,3.99,169.99,319.93,5,y,'completely orderable',25146,300,85,3,68,137,1,302.177515,302.177515,302.177515,302.177515,y
18,7,1504.338,19,14.99,17.99,225.86,3,14.99,17.99,47.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
18,7,7753.943,8,1,20,65,1,1,1,1,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,395.345,11,9.99,39.99,201.85,10,9.99,39.99,185.9,5,y,'completely orderable',25147,5000,183,10,48,13,1,58.122449,58.122449,58.122449,58.122449,y
18,7,552.884,19,39.99,150,1279.46,1,39.99,39.99,39.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,742.881,11,399.99,559.99,4419.91,1,499.99,499.99,499.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,515.573,15,19.99,24.99,275.88,2,19.99,24.99,44.98,5,desconhecido,desconhecido,25148,600,143,3,39,12,1,0,0,0,0,n
18,7,1290.537,11,1,59.95,194.82,5,3.99,59.95,68.93,5,n,'completely orderable',25149,1200,83,21,25,90,1,147.016176,147.016176,147.016176,147.016176,y
18,7,254.717,3,99.99,139.99,339.97,1,99.99,99.99,99.99,4,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,2993.198,97,4.9,79.99,1020.62,19,6.99,79.99,359.81,5,y,'completely orderable',25150,4000,192,9,45,196,1,0,0,0,0,y
18,7,4275.754,20,14.99,64.99,379.87,5,14.99,64.99,140.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,4.854442,4.854442,4.854442,4.854442,y
18,7,289.664,3,19.99,22.99,65.97,1,22.99,22.99,22.99,5,y,'completely orderable',25151,300,2,1,50,71,0,0,0,0,0,y
18,7,403.707,5,19.99,249.99,519.96,1,19.99,19.99,19.99,5,desconhecido,desconhecido,25152,800,72,3,42,45,0,0,0,0,0,n
18,7,5531.476,127,1,27.99,991.8,9,5,10,70,5,y,'completely orderable',25153,2500,111,24,33,33,1,0,0,0,0,y
18,7,4447.623,40,9.99,79.95,1144.58,7,9.99,59.99,199.93,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,491.863905,491.863905,491.863905,491.863905,y
18,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
18,7,6286.582,158,5,69.99,3383.96,8,9.99,29.99,164.74,3,y,'completely orderable',20844,4000,105,10,35,7,1,2.16,2.16,2.16,2.16,y
18,7,734.288,10,17.99,49.99,223.9,3,17.99,19.99,57.97,5,y,'completely orderable',16321,800,216,5,57,80,1,0.816327,0.816327,0.816327,0.816327,y
18,7,5819.204,23,7.99,44.99,549.77,9,9.99,44.99,247.91,3,y,'completely orderable',25154,12000,124,17,51,67,1,76.32133,76.32133,76.32133,76.32133,n
18,7,3801.425,31,199.99,599.99,12529.69,4,399.99,449.99,1749.96,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
18,7,410.628,4,49.99,49.99,199.96,2,49.99,49.99,99.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
18,7,1978.728,7,7.99,79.99,205.98,2,7.99,59,66.99,5,y,'completely orderable',25155,1500,9,2,46,71,1,637.229412,637.229412,637.229412,637.229412,y
18,7,548.739,7,29.95,85,324.87,1,49.99,49.99,49.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,572.365,12,129.99,149.99,1759.88,1,149.99,149.99,149.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,181.561,4,139.99,249.99,639.97,1,249.99,249.99,249.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,292.315,4,59.95,59.95,239.8,1,59.95,59.95,59.95,5,y,'completely orderable',25156,1000,19,6,29,13,0,0,0,0,0,y
18,7,47.391,2,299.99,299.99,599.98,1,299.99,299.99,299.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,62.151,4,19.99,19.99,79.96,1,19.99,19.99,19.99,5,desconhecido,desconhecido,25157,900,72,3,47,71,0,0,0,0,0,n
18,7,1013.94,3,14.99,44.99,104.97,1,44.99,44.99,44.99,5,y,'completely orderable',25158,900,44,1,48,538,0,0,0,0,0,y
18,7,177.852,3,149,149,298,1,149,149,149,5,y,'completely orderable',25159,500,17,8,42,25,0,0,0,0,0,y
18,7,2529.641,34,29.99,389.99,2544.5,6,34.99,99.99,344.9,5,y,'completely orderable',25160,1700,155,8,42,253,1,16.836735,16.836735,16.836735,16.836735,y
18,7,786.812,13,7.49,12.99,127.37,3,8.99,12.99,30.97,5,y,'completely orderable',25161,4000,221,8,43,15,1,0,0,0,0,y
18,7,120.399,3,62.99,62.99,125.98,1,62.99,62.99,62.99,5,y,'completely orderable',25162,2200,223,6,51,12,0,0,0,0,0,y
18,7,3355.729,16,9.99,59.99,269.91,5,9.99,29.99,99.95,5,y,'completely orderable',25163,4000,324,28,52,9,1,2.562327,2.562327,2.562327,2.562327,y
18,7,179.863,9,49.99,49.99,449.91,1,49.99,49.99,49.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,856.201,2,29.99,29.99,59.98,1,29.99,29.99,29.99,4,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
18,7,1228.721,22,9.99,89.99,759.8,2,9.99,9.99,19.98,5,y,'completely orderable',25164,500,38,1,27,83,1,0,0,0,0,y
18,7,785.756,3,89.99,89.99,269.97,2,89.99,89.99,179.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
18,7,156.624,6,13.99,15.99,88.97,1,13.99,13.99,13.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,1874.175,41,3.99,549.99,1029.67,5,3.99,22.99,71.91,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
18,7,224.458,3,9.99,9.99,19.98,1,9.99,9.99,9.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
18,7,1593.125,21,9.99,12.99,210.81,4,9.99,12.99,45.96,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0.56,0.56,0.56,0.56,y
18,7,183.916,2,699,699,1398,1,699,699,699,5,y,'completely orderable',25165,600,34,13,33,472,0,0,0,0,0,y
18,7,3391.145,20,3.99,249.99,1288.23,5,3.99,249.99,308.96,5,y,'completely orderable',25166,2800,267,10,43,246,1,2.174424,2.174424,2.174424,2.174424,y
18,7,1280.509,23,9.99,79.95,917.04,2,69.95,79.95,149.9,5,y,'completely orderable',25167,1600,54,8,52,25,1,0,0,0,0,y
18,7,2688.197,41,8.99,10.99,79.92,2,9.99,9.99,19.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
18,7,1053.637,3,74.99,99.99,274.97,1,99.99,99.99,99.99,1,y,'completely orderable',25168,2500,340,3,53,117,0,0,0,0,0,n
18,7,582.063,6,39.99,469.99,1119.94,3,39.99,469.99,559.97,1,y,'completely orderable',25169,2900,67,68,38,162,1,0,0,0,0,n
18,7,3886.716,80,3,59.95,1233.78,3,7,59.95,76.95,5,y,'completely orderable',25170,25000,221,82,70,6,1,698.500277,698.500277,698.500277,698.500277,y
18,7,2458.121,22,79.99,999,10410.92,3,79.99,799,1428.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,49088.888889,49088.888889,49088.888889,49088.888889,n
18,7,842.748,9,29.99,59.95,299.87,2,29.99,29.99,59.98,5,y,'completely orderable',25171,800,279,7,50,421,1,0,0,0,0,y
18,7,11200.13,83,8.99,69.99,1016.59,3,19.99,24.99,64.97,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
18,7,1229.538,4,15.95,29.99,105.92,1,29.99,29.99,29.99,5,y,'completely orderable',25172,600,46,41,39,10,0,0,0,0,0,y
18,7,771.255,32,14.99,29.99,617.69,10,14.99,29.99,199.9,2,y,'completely orderable',25173,300,79,1,32,68,1,0,0,0,0,y
18,7,255.13,4,39.95,39.99,159.92,1,39.99,39.99,39.99,5,y,'completely orderable',25174,2300,47,4,43,158,0,0,0,0,0,y
18,7,398.213,6,10.99,79.99,188.94,6,10.99,79.99,188.94,5,y,'completely orderable',25175,4000,224,1,49,42,1,0,0,0,0,y
18,7,5014.448,24,14.99,999.99,2047.36,3,15.99,59.95,135.89,5,y,'completely orderable',25176,800,49,1,51,79,1,128.1748,128.1748,128.1748,128.1748,y
18,7,289.367,8,19.99,49.99,309.92,3,19.99,49.99,119.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,200,200,200,200,y
18,7,1241.052,28,5,39.99,233.82,5,9.99,17.99,57.95,5,y,'completely orderable',25177,600,263,5,49,72,1,0,0,0,0,y
18,7,2355.24,12,22.99,399.99,1088.88,4,22.99,399.99,482.96,5,y,'completely orderable',25178,2500,204,6,51,21,1,0,0,0,0,y
18,7,164.226,2,29.99,29.99,59.98,1,29.99,29.99,29.99,5,y,'completely orderable',25179,4000,223,19,46,31,0,0,0,0,0,y
18,7,2856.201,25,3.99,19.99,205.32,2,3.99,17.99,21.98,1,y,'completely orderable',9404,6200,110,13,38,9,1,27.222222,27.222222,27.222222,27.222222,y
18,7,10983.615,81,4.99,199.99,1406.32,5,4.99,17.99,51.88,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0.930839,0.930839,0.930839,0.930839,y
18,7,4269.195,57,3.95,19.99,589.88,8,6.99,15.95,87.84,5,y,'completely orderable',25180,300,6,2,32,189,1,0.443856,0.443856,0.443856,0.443856,y
18,7,1778.698,51,9.99,34.99,1084.61,7,9.99,20,94.95,5,y,'completely orderable',25181,3000,223,9,57,22,1,11.211681,11.211681,11.211681,11.211681,y
18,7,1732.774,24,18.99,649.99,3921.91,5,18.99,591,946.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,39619.051445,39619.051445,39619.051445,39619.051445,y
18,7,218.247,3,3.99,14.99,28.97,3,3.99,14.99,28.97,5,y,'completely orderable',25182,600,62,4,51,210,1,0,0,0,0,y
18,7,917.894,4,4.99,17.99,58.96,2,17.99,17.99,35.98,5,y,'completely orderable',25183,1000,68,2,58,56,1,0,0,0,0,y
18,7,126.519,3,39.99,39.99,79.98,1,39.99,39.99,39.99,5,y,'completely orderable',25184,1700,221,16,44,62,0,0,0,0,0,y
19,7,254.002,14,8.99,9.99,136.86,2,8.99,9.99,18.98,5,y,'completely orderable',25185,4000,321,5,54,175,1,0.138889,0.138889,0.138889,0.138889,y
19,7,3673.11,200,2.99,1599.99,3308.7,7,3,9.99,50.92,1,y,'completely orderable',25186,200,9,6,52,141,1,0,0,0,0,y
19,7,1580.488,15,9.99,69.99,589.85,2,44.99,49.99,94.98,5,y,'completely orderable',25187,800,27,0,45,32,1,2.734375,2.734375,2.734375,2.734375,y
19,7,11572.542,163,4.9,119.99,3607.66,22,4.9,119.99,610.63,3,y,'completely orderable',desconhecido,600,5,0,53,34,1,44.132008,44.132008,44.132008,44.132008,n
19,7,1133.246,34,14.99,49.95,945.26,3,19.99,24.99,64.97,5,y,'completely orderable',25188,1200,14,12,24,231,1,2.734375,2.734375,2.734375,2.734375,y
19,7,1471.381,31,13.99,59.99,1026.69,7,13.99,54.99,243.93,5,y,'completely orderable',25189,300,220,5,50,140,1,20.372449,20.372449,20.372449,20.372449,y
19,7,806.851,35,5,64.99,842.35,6,9.99,59.99,145.9,5,y,'completely orderable',25190,600,14,1,48,215,1,219.196544,219.196544,219.196544,219.196544,y
19,7,65.39,3,4.99,4.99,9.98,1,4.99,4.99,4.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,832.783,15,9.99,19.99,180.86,1,9.99,9.99,9.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,3783.269,20,19,139.95,2314.33,1,99.99,99.99,99.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1162.83,32,4,499.99,1007.7,4,6.99,39.99,76.96,5,y,'completely orderable',25191,600,122,5,58,115,1,117.859375,117.859375,117.859375,117.859375,y
19,7,1563.853,8,5.95,14.99,41.88,2,5.95,14.99,20.94,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,8.071269,8.071269,8.071269,8.071269,y
19,7,355.873,15,19.99,24.99,309.86,3,19.99,24.99,69.97,5,y,'completely orderable',25192,1800,324,8,49,122,1,3.254438,3.254438,3.254438,3.254438,y
19,7,510.923,19,9.99,49.99,388.83,7,9.99,49.99,132.94,5,y,'completely orderable',25193,4000,191,7,49,30,1,23.4375,23.4375,23.4375,23.4375,y
19,7,1673.879,18,39.99,89.99,1329.78,1,89.99,89.99,89.99,5,y,'completely orderable',25194,600,38,14,41,153,0,0,0,0,0,y
19,7,94.818,4,9.99,9.99,19.98,1,9.99,9.99,9.99,5,desconhecido,desconhecido,25195,300,128,5,48,18,0,0,0,0,0,n
19,7,994.523,15,19.99,19.99,299.85,1,19.99,19.99,19.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,4151.929,160,1,14.99,1432.71,18,3,14.99,198.92,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,15.869724,15.869724,15.869724,15.869724,y
19,7,299.603,6,169.99,389.99,1519.94,2,169.99,259.99,429.98,5,desconhecido,desconhecido,25196,500,2,1,22,48,1,2025,2025,2025,2025,n
19,7,2795.92,13,14.99,24.99,263.87,4,14.99,24.99,82.96,5,y,'completely orderable',25197,2000,378,5,39,59,1,9.722222,9.722222,9.722222,9.722222,y
19,7,256.412,6,699.99,1099.99,3799.96,1,1099.99,1099.99,1099.99,1,y,'completely orderable',1107,600,39,16,71,19,0,0,0,0,0,n
19,7,1945.139,29,12.99,349.99,1028.65,3,34.99,49.95,119.93,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,1804.612,18,7.99,8.99,149.82,8,7.99,8.99,65.92,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0.034439,0.034439,0.034439,0.034439,y
19,7,1971.512,14,3.99,12.99,141.87,4,3.99,12.99,26.97,1,y,desconhecido,25198,600,21,3,24,10,1,0,0,0,0,n
19,7,236.679,8,2.95,26.95,104.76,1,9.99,9.99,9.99,5,desconhecido,desconhecido,25199,1500,72,38,24,27,0,0,0,0,0,n
19,7,3.636,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1236.355,58,2.99,2399.99,7957.63,1,4.99,4.99,4.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,9.172,2,28.99,28.99,57.98,1,28.99,28.99,28.99,5,desconhecido,desconhecido,25200,4000,344,5,72,48,0,0,0,0,0,n
19,7,1497.363,53,7,29.99,757.52,10,7,29.99,151.91,5,y,'completely orderable',25201,300,1,2,23,27,1,34.196045,34.196045,34.196045,34.196045,y
19,7,241.907,3,49.99,49.99,149.97,1,49.99,49.99,49.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,0,1,?,?,?,1,?,?,?,5,desconhecido,desconhecido,25202,2300,71,35,28,7,0,0,0,0,0,n
19,7,461.965,4,19.99,99.99,179.96,4,19.99,99.99,179.96,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,16,16,16,16,y
19,7,1672.99,53,4.99,89.99,748.11,7,4.99,39.99,137.66,5,y,'completely orderable',25203,600,13,9,29,17,1,50.279379,50.279379,50.279379,50.279379,y
19,7,30.092,2,599.99,599.99,599.99,2,599.99,599.99,599.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,391.664,8,29.99,34.99,244.92,2,29.99,29.99,59.98,5,y,'completely orderable',25204,600,9,2,42,66,1,0,0,0,0,y
19,7,870.918,9,3.99,29.99,125.91,2,3.99,3.99,7.98,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,111.438,3,64.99,64.99,194.97,1,64.99,64.99,64.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1031.537,12,12.99,19.99,185.89,6,12.99,19.99,107.94,5,y,'completely orderable',25205,800,56,20,32,6,1,5.265306,5.265306,5.265306,5.265306,y
19,7,361.48,5,799.99,799.99,1599.98,1,799.99,799.99,799.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,283.317,5,34.99,39.99,189.95,1,34.99,34.99,34.99,5,y,'completely orderable',25206,4000,191,9,74,213,0,0,0,0,0,y
19,7,1306.972,40,9.99,34.96,813.53,6,17.99,19.99,115.94,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,887.85,8,9.99,29.9,164.47,0,?,?,?,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
19,7,10073.26,91,4.99,34.99,1287.16,11,7.99,34.99,161.89,1,y,'completely orderable',25207,600,10,1,36,318,1,0,0,0,0,n
19,7,1167.087,18,25.95,29.95,475.1,2,25.95,25.95,51.9,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,822.07,9,29.99,49.99,389.91,5,29.99,49.99,209.95,5,y,'completely orderable',25208,900,71,1,42,11,1,41.522491,41.522491,41.522491,41.522491,y
19,7,992.292,19,19.99,59.99,459.8,4,19.99,49.99,109.96,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,110.204082,110.204082,110.204082,110.204082,n
19,7,861.151,9,14.9,279,478.74,0,?,?,?,5,y,'completely orderable',25209,4600,409,9,58,6,0,0,0,0,0,y
19,7,3212.762,80,1,949.99,2875.4,5,3,29.99,71.97,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,708.241,13,8.99,69.99,239.79,1,8.99,8.99,8.99,5,desconhecido,desconhecido,25210,500,25,4,38,9,0,0,0,0,0,n
19,7,734.499,7,14.99,59.95,212.9,1,59.95,59.95,59.95,5,y,'completely orderable',25211,4000,38,1,41,380,0,0,0,0,0,y
19,7,1131.075,17,19.9,39.99,509.65,1,29.99,29.99,29.99,1,y,'completely orderable',25212,600,223,1,53,355,0,0,0,0,0,n
19,7,1410.718,40,7.99,14.99,422.6,3,9.99,9.99,29.97,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
19,7,2051.831,21,19.99,549.99,3379.8,1,179.99,179.99,179.99,5,y,'completely orderable',25213,7500,356,14,55,7,0,0,0,0,0,y
19,7,558.472,10,12.99,29.99,163.9,3,12.99,29.99,72.97,5,y,'completely orderable',25214,4000,122,8,41,33,1,50.754132,50.754132,50.754132,50.754132,y
19,7,8.189,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
19,7,1149.556,35,5,21,368.74,5,6.95,12.99,46.93,1,y,'completely orderable',25215,200,146,0,46,33,1,0.000432,0.000432,0.000432,0.000432,n
19,7,1081.729,5,29.99,29.99,149.95,1,29.99,29.99,29.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,1215.898,49,8.99,39.99,1034.07,12,9,39.99,246.85,5,y,'completely orderable',25216,4000,148,1,62,392,1,3.289048,3.289048,3.289048,3.289048,y
19,7,510.137,16,3.99,29.99,237.84,6,3.99,29.99,83.94,5,y,'completely orderable',25217,4000,95,10,40,31,1,17.140496,17.140496,17.140496,17.140496,y
19,7,2099.446,31,9.99,89.99,909.79,3,39.99,69.99,149.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,47.222222,47.222222,47.222222,47.222222,y
19,7,1739.882,21,3.99,39.95,359.06,6,3.99,19.99,72.96,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,16.231762,16.231762,16.231762,16.231762,y
19,7,1533.146,34,9.99,24.99,597.66,11,9.99,24.99,185.89,5,y,'completely orderable',25218,600,221,10,40,173,1,0,0,0,0,y
19,7,136.854,9,19.99,19.99,159.92,2,19.99,19.99,39.98,2,y,'completely orderable',25219,4000,223,4,59,7,1,0,0,0,0,n
19,7,1144.444,21,7,39.99,412.82,10,7.99,39.99,240.9,5,y,'completely orderable',25220,16000,366,36,71,5,1,0,0,0,0,y
19,7,4258.999,42,4.99,44.99,564.75,4,5,29.99,47.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,56.205009,56.205009,56.205009,56.205009,y
19,7,2007.704,37,19.99,44.99,883.71,5,22.99,32.99,145.95,5,y,'completely orderable',25221,2300,126,1,61,163,1,7.809917,7.809917,7.809917,7.809917,y
19,7,639.796,14,6.99,29.99,179.86,3,6.99,29.99,43.97,5,y,'completely orderable',25222,4000,220,8,41,23,1,0,0,0,0,y
19,7,700.582,9,3.99,15.99,79.95,3,3.99,13.99,24.98,5,y,'completely orderable',25223,1200,196,1,50,58,1,0.56374,0.56374,0.56374,0.56374,y
19,7,214.18,14,9.99,19.99,229.86,4,9.99,19.99,64.96,5,y,'completely orderable',25224,600,73,1,41,190,1,0,0,0,0,y
19,7,225.896,8,89.99,149.99,959.92,2,149.99,149.99,299.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
19,7,2397.335,18,19.9,29.99,449.73,5,19.99,29.99,124.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,7.100592,7.100592,7.100592,7.100592,y
19,7,1782.202,51,6.99,89.99,980.33,3,7.99,22.99,48.97,5,y,'completely orderable',25225,300,117,11,46,14,1,0,0,0,0,y
19,7,29.798,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
19,7,2284.95,38,9.99,59.95,1074.19,6,9.99,29.99,143.94,5,y,'completely orderable',25226,4000,34,9,52,105,1,91.04,91.04,91.04,91.04,y
19,7,23.774,5,25.95,25.95,129.75,1,25.95,25.95,25.95,5,desconhecido,desconhecido,25227,600,25,6,23,13,0,0,0,0,0,n
19,7,6838.653,33,9.99,199.99,777.74,25,9.99,199.99,767.75,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,1.544213,1.544213,1.544213,1.544213,y
